Do Animals Feel Pain?,"Continuing on from the excuse “plants feel pain”, I think it is also important to discuss whether or not animals feel pain, or at least do they feel pain the same as humans, as people do sometimes question this. In fact, I’ve even been told before that non-human animals don’t have brains, which is frightening to hear that people actually think that. We’ve had laws in place for a long time that require that we treat animals “humanely”, now these are quite obviously ineffective, however the point is that we do recognise that if we abuse let’s say a dog, we will be punished for doing so because we understand that the dog feels pain and has the capacity to suffer. If we draw comparisons to the plants feel pain argument, we don’t have any laws forbidding me from going out onto the street and pulling all the petals off a daisy. Another example would be the way that we slaughter animals, now obviously we all recognise that what happens in slaughterhouses is anything but humane - humane slaughter, after all, is an oxymoron. It can never exist. However, what’s important to note is that we do have methods in place that are there to supposedly reduce the suffering of the animals that we kill, the reason that this is important is because that means we acknowledge as a society that the animals we kill have the ability to feel pain and suffer. From a science perspective, non-human animals have the same or at least almost identical areas of the brain involved in processing pain and show similar pain behaviours to humans. When our companion animals are in pain they act correspondingly, showing unusual behavioural traits like rocking back and forth, emitting distress calls and changes in the rate and depth of breathing, such as panting. Humans in pain also display these behaviours. Many non-vegans think that fish don’t feel pain, however fish are scientifically proven to feel pain and have also been shown to adopt uncharacteristic behaviours in situations that provoke pain. Furthermore fish have sensory neurons that are physiologically identical to humans. In fact when morphine has been administered to fish showcasing pain, their symptoms and responses disappeared, like they do in humans. Sentient beings need to be able to feel pain in order to survive as it allows them to escape from dangerous situations and minimise potential injury. So let’s broaden the argument and encapsulate emotional pain into the excuse. We have established that animals feel physical pain but it is also well documented that they experience emotional suffering just like us humans do. Mother cows mourn the kidnapping of their babies by crying for hours, orcas as well have been shown to mourn the kidnapping of their offspring and animals such as dogs have been shown to suffer from separation anxiety when their companion human leaves them on their own. So now that we have established that animals feel both physical and emotional pain, the question becomes but do they feel pain as much as humans do? There seems to be an idea, an ignorant but nonetheless commonly accepted idea, that humans are more capable of suffering because we deem ourselves to be more intellectually sophisticated. There is however no evidence to support the argument that we suffer greater than non-human animals - and in fact it is plausible that it would be more correct to assume the opposite of this. If we compare the suffering that say a dog would go through breaking their leg, compared to the suffering a human would go through, it could be argued that a dog would suffer more because of certain cognitive differences. A human would know what the problem was and would know that it could be easily treated and that the pain will end. A dog on the other hand wouldn’t understand what had happened in the same way and would be greatly confused by the pain and wouldn’t have the same understanding that the pain will at some point end, arguably making their experience of the same event worse. But really it is entirely irrelevant the degree of pain an animal feels, it could be more than humans, it could be less. We all feel different degrees of pain but that realisation doesn’t justify inflicting unnecessary pain. You might feel less pain than I do but it wouldn’t then be acceptable for me to intentionally harm you. It doesn’t matter what experience of pain you have only that you are capable of having a feeling that you don’t want to have. The same applies to animals, the fact that they can experience pain means that they have a preference to avoid it and by default, it is our moral obligation to ensure no unnecessary pain is caused to any living creature.",https://www.youtube.com/watch?v=nIP5Yrqdugc&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=11
Humans Are at the Top of the Food Chain,"The food chains within nature are incredibly important, they symbolise something that is part of the natural order and exists within an eco-system. They help to maintain healthy populations of animals and ensure that the natural ecology is balanced. What we do to animals when we selectively breed, artificially inseminate, mutilate and farm them, before driving them in trucks to the slaughterhouse where we hang them upside down, kill them and drain them of their blood is about as far removed from nature as possible and does not resemble anything like a food chain. The food chain that we have created for ourselves is a human construct to try and conveniently justify an entirely unnecessary act - it ignores the complexity and interdependent web of life that forms our ecosystems. It is an appeal to nature fallacy that overlooks our ability to make moral decisions and instead claims that our actions are predetermined for us entirely by biological determinism. It is a concept that we have conveniently constructed to assert and confirm our position as the dominant and most powerful species. It allows us to slaughter trillions of animals every year under the illusion and defence that it is a part of the natural world. We believe that because we have placed ourselves at the top of a hierarchical system we then have the right to exploit any we deem beneath us. Every human atrocity committed has come under the illusion of self-appointed power, whether it be Nazis believing they are superior to Jewish people, white people believing they are superior to black people, one religion believing they are superior to another religion or humans believing that they are superior to animals. The food chain excuse adopts the ‘might means right’ way of thinking, with people believing that because we have the physical ability to enslave and exploit others we are then morally justified to do so. But being in the position of power means that we have a responsibility to care for the vulnerable, we have a moral obligation to care and look after those weaker or less able than we are. The food chains in nature exist because they have to. The predator needs to kill the prey to survive. We don’t have to kill anyone to live, which means that we don’t have to use our dominance to kill others, we can use our power to look after others and create a better world - in fact, we have a moral obligation to. As humans we have moral agency, which means that we can make decisions based on a notion of right and wrong and most importantly we can be held accountable for the actions that we make. Our moral agency dictates to us that when we are in a situation where we have the choice to not inflict unnecessary suffering we can and should be held accountable if we actively choose to inflict unnecessary suffering instead.",https://www.youtube.com/watch?v=-truOzeWBR8&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=12
We Are More Intelligent Than Animals,"As a species we pride ourselves on our intelligence and we have achieved some truly incredible things, but unfortunately the idea that intelligence defines worth of life can often become one of the main driving forces as to why we justify raising and killing animals. Straight away this idea creates a whole host of problems, for starters pigs have been shown to be more intelligent than dogs and in fact have the same cognitive abilities as a three year old human, so surely we should be eating dogs, not pigs? Moreover, the animals that we eat, the cows, sheep, chickens, etc are vastly more conventionally intelligent than many other animals that exist with us on this planet, so if we did eat animals according to their intelligence we would instead be living off of insects. But if you think about it, if we eat specific foods according to their intelligence then we should be eating the least intelligent species, which are actually plants. Plants are the least intelligent species that exist as they lack the cognitive abilities that animals have, meaning that if we truly believe in the intelligence defines worth of life excuse then we should all be vegan anyway. I used the phrase “conventionally intelligent” earlier because one of the other issues with this excuse is that intelligence is largely subjective, as Einstein famously said, “If you judge a fish on their ability to climb a tree they will spend their whole life believing that they are stupid.”. But when you think about it, what exactly does intelligence have to do with worth of life? Why would someone who is more intelligent be more deserving of life? It doesn’t make any sense. As a species most of us are very quick to take credit for work that others have done, people say “but other animals have never built spaceships and been to space” - to which I ask “have you ever built a spaceship and been to space?”. Or people say “but we have written symphonies” - to which I ask “have you ever written a symphony?”. When someone brings up the intelligence argument, ask them: “Does intelligence define worth of life?” “Is your life worth more than someone who has learning difficulties?” “If intelligence equals dominance does that mean that anyone with a high IQ can do what they want to someone with a lower IQ?” “A pig has been shown to be more intelligent than a dog, does this fact mean that you will stop eating pigs and start eating dogs instead?” I think it also has to be said that for all of our intelligence and technological advancements, we arguably do the least intelligent things of any species. We are the only species that is destroying our planet, the only home that we have. We mindlessly consume without looking at the impact our actions are having. We are destroying the rainforests and the ocean at a frightening rate and we are polluting so much that our world is literally being destroyed in front of us and yet so little is being done to safeguard the future of even our own species. If you look at our actions, they certainly do not represent the actions of an intelligent species.",https://www.youtube.com/watch?v=-6qhtS5moFM&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=13
Why Farmed Animals Should be Grateful,"When it comes to livestock animals people seem to use the excuse, “if it wasn’t for us these animals would never have been given a life, they should be grateful.” - let’s start by applying this logic to humans. If a child is born into an abusive family, where he or she is regularly beaten, is never fed and eventually dies from all the abuse, would we think “well at least that child’s parents gave them a chance to experience life?” Or, how about a Syrian child who has only ever known violence and fear. He sees his family killed by war and in an attempt to escape from the literal hell of his existence joins other refugees in making the dangerous journey into Europe by boat. But the boat sinks in the ocean and the child, scared and confused as to why such a horrible existence had been given to him, drowns. Should that child be grateful for the fact that they had the chance to exist? Would we be grateful? What about a woman who is born into human trafficking and spends her whole life being prostituted, should she be grateful to her captors? What about non-human animals? If I breed dogs into existence and then I mutilate, abuse and kill them, am I a good person for giving those dogs an experience of life in the first place? If I breed cats and then lock them in metal boxes that they can’t escape from, never allow them to go outside or breathe fresh air and then hang them upside down and cut their throats, am I now a morally righteous person, because without me those cats would never have been alive? Ask the people you are talking to those questions. Put the animals that we love in the position of the animals that we eat and ask whether we are still good people for giving them an experience of life. I find this excuse to be an incredibly arrogant one as it’s an excuse that only the oppressor could ever use. It’s an excuse that only someone who is living a comfortable life could use, because nobody who has experienced genuine suffering would ever claim that someone should be grateful for a life of pain. The simplest and most obvious way of deducing whether this is a good argument is to tap into our empathy. To really understand whether the so called ‘life’ we are giving to these animals is such a favour we need only put ourselves in their position. Put it this way, you’re given the opportunity to exist, but in return you will be taken away from your mother, be forcibly impregnated repeatably and each time you give birth you will have your children taken away from you. You will be in unrelenting pain, get excruciating infections and be abused by the people that hold you captive. When you are finally too weak to carry on, you collapse before being dragged to your own death, where you are hung upside down, have your throat slit and bleed to death. Would you accept that life? Would you be grateful and say “thank you, how kind. If it wasn’t for you I would never be given this wonderful opportunity!”. This excuse is used as if the animals that we raise to exploit, abuse and slaughter should be grateful, as if we are some benevolent, selfless species that deserves praise for all of our good deeds. Do you think that a pig whose entire life is spent in confinement, with huge periods of time trapped inside a farrowing crate too small for her to even move or turn around in, should be grateful? Would you be grateful, watching your children being taken away from you and mutilated in front of you? What about being castrated and having your body parts chopped off, now do you feel indebted to the oppressors that created you? These are all questions you can put to non-vegans when they state that animals should be grateful for being brought into this world by humans. The life that we give to these animals can barely even be called a life, in the eyes of these animals, they are in hell. They have nothing to feel grateful for. We do the most evil and unimaginably horrific things to these innocent creatures. We treat them as objects that we have dominion over, we inflict unspeakable violence onto them and yet we still have the audacity to say that they should be grateful to us for the life that we give them. The egg-laying hen kept in a cage should be grateful. The calf murdered for dairy should be grateful. The coyote killed for fur should be grateful. The pig killed in a gas chamber should be grateful. The cow that has a knife against their throat should be grateful. The fish dragged out of the ocean should be grateful. The animals tested on in laboratories should be grateful. The only time any of these animals feel a sense of gratitude is when their life is over and the pain and suffering inflicted upon them is over. The only gratitude these animals will ever feel is knowing that they’ll never again have to look into the eyes of the species that thinks it’s okay to treat them as commodities. Ask the person who uses this excuse, “do you think you could go to a slaughterhouse look an animal in they eye as they are about to be killed and tell them that they should be thanking you for their life?”",https://www.youtube.com/watch?v=pueLyA1lIcA&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=14
Can't We Just Improve the Welfare of Animals?,"Most consumers of animal products declare that they care about the wellbeing of animals and even go so far as to agree that the way we raise and kill animals is cruel. This is partly why many people choose to pay extra for free-range eggs and organic animal products. I was the same before I was vegan, I would always buy free-range eggs as I believed that the hens had lived a happy and fulfilled life. In fact, if people tell you that they buy free-range, or choose to buy animal products that are labelled as being high welfare, this can actually be a point that can be used in our favour, as it shows the person does have compassion for animals on some level. But let’s see, does the ‘humane’, ‘high-welfare’, ‘RSPCA-Assured’, ‘local’, ‘organic’ excuse morally justify exploiting and killing an animal? Well, taking an egg-laying hen out of a cage and into an overcrowded barn is about as helpful to the chicken as giving a prisoner a pillow to put his head on whilst he’s being waterboarded and labelling him as a ‘humanely tortured prisoner’. Jeffrey Dahmer was a serial killer who drugged his victims before he killed them, so in reality the people he killed weren’t aware they were going to die, they didn’t suffer and they didn’t feel pain (where have we heard those phrases before?) - does that mean he was a humane serial killer? Was he a high-welfare, ethical murderer? The reality is, it doesn’t matter what privilege or treatment the animals receive, if they are destined to be killed, exploited or abused in anyway then there is no ethical or humane way in which to treat these animals. The only humane method of slaughter is to not slaughter. The only happy chickens are the chickens that get to live a free life, truly free, not free-range. Humane slaughter is an oxymoron, as is high welfare murder, or happy exploitation. Now there is of course an argument that improving treatment for animals is better than keeping it the way it is, in the same way that taking paracetamol for a broken arm is better than not taking anything, but it’s not going to make the problem go away and it certainly doesn’t provide any real relief. In fact, what these welfare changes actually do is ease the conscience of the consumer, which is very dangerous as not only does it reinforce the idea that there is an ethical way to exploit an animal but it allows the consumer to buy a product and think that in doing so they are giving an animal a happy life. This is why it’s so important we don’t perpetuate these notions of welfare because to do so is an injustice to the animal who is still suffering. It’s important that when we are talking to non-vegans we have clear message that states “there is no right way to do the wrong thing” and if someone mentions free-range eggs or something similar, say something a long the lines of, “buying free-range eggs shows you care about animals, however did you know that free-range is sadly a marketing ploy as the animals are raised in huge barns where the vast majority are denied access to fresh air and sunlight - and the male chicks are still ground up alive and ultimately all of the hens still end up being slaughtered?”. Free-range is a deceitful attempt by the egg industry to lure customers into believing their product is more ethical and morally righteous than caged eggs and in doing so they can charge more money for the product. High welfare is a scam to make people think that the animal lived a happy, good life but as we all know, it doesn’t matter what label is on the product, the animal died in the same slaughterhouse using the same method as all the other animals on the shelves. In fact ask the person you are talking to about this, say “are the animals raised on small local farms taken to different slaughterhouses, or are they killed in the same way factory farmed animals are?”. The issue is, it doesn’t matter how nice a life an animal has, the moment we exploit them for what is rightfully theirs and eventually take them to the slaughterhouse or to the yard to kill them, that is abuse. Animals don’t want bigger cages or larger barns, they don’t care whether or not they’re grass-fed, or organic. They don’t want to be RSPCA-Assured or Red Tractor Approved, because those labels are there for us, the consumer, to ease our conscience. All the animals want is to be free, truly free. Not free-range, not free to pasture 4 - 6 months of the year. Free to live their lives in their entirety, without fear of human inflicted pain, suffering or exploitation. It always strikes me as strange that when people campaign against eating dogs in Yulin, they don’t campaign for the animals to be kept in bigger cages, or to be free- range. Nobody ever asks for the dogs to be killed in a more humane way. We demand that the festival be abolished. If it was RSPCA-Assured labrador steaks would that be acceptable? What about Red Tractor approved minced poodle? The purposefully misleading marketing terminology printed on animal products holds no veracity compared to the actual treatment of the animal who was exploited, murdered and packaged up neatly for consumers to eat free of any guilt or culpability. I think it’s really important to highlight these points to any non-vegan who says we should improve conditions or states that they buy animal products from happy farms or humane slaughterhouses. You could always ask the person you are talking to, “can we humanely kill an animal?” - this is actually one of my favourite questions. If the person believes there is a humane way to kill an animal, remind them that the word humane means “having or showing compassion or benevolence”, so re-phrase the question and ask, “how do we compassionately, benevolently or humanely take the life of an animal that does not want to die for an unnecessary reason?”. So now let’s consider improving the welfare of animals from an economic perspective. The monetary system that we have in place, capitalism, ensures that we exist in a system that values profits and economic gain. Do we really believe that a system that teaches people that it’s acceptable to exploit other humans and indeed our environment for their own gain is going to invest potential profits into securing high- welfare standards for animals? If humans are treated as a commodity by the corporations and big businesses then how can we plausibly allow ourselves to be brainwashed into believing that animals will be treated with respect and decency? But as we’ve already established, if we’re using an animal for our own gain, we are by default not treating them with respect and decency. So if the corporations aren’t going to invest their money into improving welfare standards that would mean that the price of animal products would have to rise and the consumer would have to pay extra. Most people simply aren’t able to pay extra for their food and many won’t when they don’t have to. Furthermore, if we did move towards a system of “idyllic” family farming, with grass-fed free-range animals, it would just simply not be environmentally sustainable to meet the world’s demand for animal products. There is simply not enough space on the surface of the planet. What this would also mean is that animal products would only become available for the rich and wealthy, making it a luxury and highly sought after product. This is one of the reasons why I really frown upon organisations like Compassion in World Farming, as their end goal not only still means animals are suffering but it is inherently classist, as it creates a world where the rich and wealthy are able to buy products that most of society can’t - and it takes us back to the days where eating animals was a sign of financial dominance. So to conclude, even if we did somehow improve the standards of welfare for factory farmed animals, whatever kind of paradox that may be, that would still not justify continuing to consume animal products.",https://www.youtube.com/watch?v=02GNr5DnPCk&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=15
Morality is Subjective,"If I’m being honest, I don’t think I’d ever heard the phrasing “but morality is subjective” before I went vegan - and now it’s something I hear quite a lot and yet every time I hear it I always feel slightly astonished. If morality truly was subjective then there would be absolutely no need for a judicial system or prisons, there would be no such thing as good or bad as all behaviour would be completely acceptable. This is really how you can argue against the “morality is subjective” argument, by simply stating that if it was true then murder, rape, arson, theft, etc would by default all be completely moral and acceptable. Ask the person you are talking to, “if you believe morality is subjective, would it therefore be acceptable for someone to murder their partner?”. You could also ask, “using the morality is subjective argument, is it then acceptable for me to beat and kill a dog?”. If you wanted to you could even ask, “if you believe that morality is subjective then would it be justifiable for someone to murder you?”. I think one of the main arguments for why morality is subjective is because animals don’t live under any apparent set moral code, but this is not entirely true, animals do adopt a system of ethical conduct. Many animals display embarrassment, sorrow and regret. These emotions can only be exhibited if the animal understands that their behaviour was wrong in the first place. If no moral code existed then no animal, including humans, would feel regret or guilt, because we would never understand that what we had done was wrong. Unnecessary murder is immoral, we don’t need religion or science to know that. Abusing someone is immoral. Causing intentional pain or suffering to anyone for no necessary reason is immoral. We know these things because within us all exists an understanding of what is right and wrong, we can become blinded by conditioning but all we have to do is put ourselves in the position of the victim to understand why the action of hurting another cannot be morally justified. What morality really comes down to is the awareness of a victim. What is moral should be defined by whether or not what is being done has a victim that is suffering unnecessarily. I believe morality is as simple as “Would I want that done to me? And if not, what right do I have to do it to another?”. H. L Mencken stated: “morality is doing what’s right regardless of what you’re told. Obedience is doing what is told regardless of what is right.”",https://www.youtube.com/watch?v=xG4CHQdrSpc&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=16
Everything in Moderation,"I’m tying in the “everything in moderation” argument with the idea of Meatless Mondays as both support the idea that reducing animal product consumption makes it both healthy and ethical. Let’s start with the health argument, when people say “everything in moderation”, or “a little bit of cheese or meat is healthy”, I normally respond by saying, “If something is bad for you, it’s bad for you. It doesn’t matter if you consume a lot or a little, it’s still bad for you. Now, you could smoke one cigarette a month and it wouldn’t give you cancer or kill you but that cigarette is still bad for you. Likewise, you could eat a slice of bacon once a month and although it wouldn’t kill you, it is still inherently bad for you.”. You could then go on to say, “the great thing about plants is they contain all the good nutrients and vitamins associated with animal products but they don’t come with all the incredibly unhealthy aspects like cholesterol, trans fat, hormones, antibiotics, etc.”. Now let’s turn our attention to the ethical implications of this argument. Veganism is the only social justice movement where people try and incorporate the idea of moderation or reducing as a viable solution. We would never consider it acceptable for a racist to simply reduce how much they were racist, or for a misogynist to simply reduce how often they oppress women. The reality is, it doesn’t matter how much or how little someone does these things, there is still a victim who is being impacted. This is why it is not morally justifiable to only reduce the amount of animal products we consume, as even if it is ‘only’ once a week there is still a victim who is being negatively impacted for an unnecessary reason, this is precisely why moderation or reduction is not an ethical compromise, because it means nothing to the animal who is still being exploited and killed. Claiming that eating flesh or animal products in moderation is ethically responsible validates the idea that using animals is normal and morally admissible. Let’s put this into perspective, most people who claim “everything in moderation” normally have a diet that consists of cow’s milk on their cereal and morning coffee, followed by a ham and cheese sandwich or something along those lines for lunch and probably another coffee with cow’s milk during the day. For dinner it will be cow flesh, or chicken flesh, or pig flesh, maybe some roast potatoes cooked in an animal’s fat. Afterwards it could be a dairy desert and then not to mention the snacks and biscuits that have dairy butter in them or the chocolate bars that have even more cow’s milk in. This diet resembles anything but moderation but this is the sort of diet that the majority of people in the UK consume on a daily basis. To bring this discussion back to the ethical side of the moderation argument, animals are still being murdered for no justifiable reason. No animal that gets murdered is grateful because the person that eats their flesh believes they do so in moderation. The animal is still dead, their life is still over and no amount of moderation or reduction changes that fact. If you are having a conversation with someone and they try to morally justify eating animal products by saying they do so in moderation or claim that they have reduced their consumption, ask them why. If they mention that it’s for ethical or environmental reasons then I think it’s important to praise them for reducing their consumption but at the same time don’t enable it and make sure to highlight how morally that still isn’t acceptable or good enough. Say something like “it’s great that you have reduced your animal product consumption for ethical reasons, but have you thought about how even though you may not be consuming as much as you used to, you are still paying for animals to be exploited and ultimately slaughtered?”.",https://www.youtube.com/watch?v=Z-S21l0Xa_s&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=17
You Can't Be 100% Vegan,"I think of all the excuses used against veganism this is actually a very important one and something that as vegans we need to be aware of. It is absolutely true that it is almost impossible to be 100% vegan in this world - for example the production and harvesting of crops does cause the death of animals like aphids, caterpillars, moths, worms, flies, locusts - and even birds, mice and rats. Where this argument falls apart is that it is used to suggest that if you can’t be 100% vegan there’s no point in trying at all, or more to the point because animals sometimes die in crop production it is therefore acceptable for us to breed, raise and kill animals intentionally. By this argument a fireman could be at a burning building about to go in and save a baby but then he realises that there’s also another person in there that he can’t save. So he decides that since he cannot save both, there is no point in saving either of them and leaves the baby to burn to death. Or a coastguard sees a group of drowning children but realises that it won’t be possible to save all of them, so he allows them all to drown instead of trying to save any of them. It’s like me saying, “well I can never be a truly 100% morally just person, so why bother trying to be a good person in the slightest?”. Or, “well I’m not a kind person all the time so why bother being kind at all?”. What this argument really boils down to is intention. When we buy animal products we are intentionally paying for someone to exploit and kill an animal, when we buy plants we are not. If an animal dies in the production of plants that is unintentional and as we can all agree, entirely regrettable. If someone was driving their car and they accidentally hit a dog, that would not be the same as if they purposefully drove after the dog until they ran them over. The logic behind the argument “it’s morally justifiable for me to pay for an animal to be killed because animals sometimes die in crop production” is stating that morally, accidentally hitting the dog is the same as purposefully hitting the dog, as it ignores the intention. It also states that because animals are sometimes killed accidentally by cars, it is therefore acceptable to purposefully run them over. When talking to a non-vegan who uses this excuse, ask them “morally, is there a difference between accidentally hitting a dog with your car and purposefully hitting a dog with your car?”. When they say yes, then ask them “so by that logic is there morally a difference between an animal accidentally being killed in crop production and an animal purposefully being killed in a slaughterhouse?”. Also, make sure to remember that vastly more plants are used in the production of animal products than they are vegan products, so be sure to say “if you care about the animals that are killed in crop production you should be vegan because vastly more plants are needed to create animal products, which means vastly more animals are killed in crop production for non-vegans than they are for vegans.”. This excuse also misses one of the biggest points of veganism, which is that we don’t need to eat animals or their secretions to live, hence why we don’t. The reason that insects and small animals die in crop production is not because we all want to eat them but because we do need to eat plants in order to sustain a healthy life. Ultimately, veganism is about minimising the damage done to animals as much as is possible and practicable, it’s not about being perfect. I think non-vegans often try and paint veganism as a pursuit for perfection as it makes it seem completely unobtainable, idealistic and not grounded in reality.",https://www.youtube.com/watch?v=1nDCx8AdZKI&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=18
What if a Vegan Was Stranded on a Desert Island?,"The desert island excuse is without doubt a firm favourite for many non-vegans and I hear that due to the booming number of vegans winding up on desert islands there’s actually now a really successful falafel and hummus pop up. The idea of this excuse is that it seeks to create the illusion of hypocrisy in veganism. Non-vegans that use this excuse want to come to the conclusion that in a life or death situation, even a vegan would value his or her own life above that of an animal’s and therefore it is morally justifiable for them to continuing consuming animal products. Obviously, if someone was stranded on a desert island, vegan or not, they would seek to find fruits and vegetables first and if there were animals roaming around that we could kill, there would also presumably be vegetation that we could eat as well. Let’s be honest, if anyone did just randomly get stranded on a desert island their chance of survival would be incredibly low. Even if there was an animal there, most of us wouldn’t know how to kill them, butcher them and cook them, for this reason I would become friends with the animal. At least that way I would have a friendship and someone to spend time with as I slowly died from starvation and lack of clean drinking water. On a serious note, nobody can really judge what they’d do in a survival situation and there have been documented cases where humans have eaten each other in order to survive. The most important thing here however, is that just because humans have killed and eaten other humans for survival, doesn’t mean it is moral for us to kill and eat each other in a normal environment. This is really the main point of the rebuttal, because even if someone was forced to kill and eat an animal in a life or death situation, this provides no moral justification for eating animal products in everyday life. The reality is, we are not stuck on a desert island and therefore we do not need to kill and eat an animal out of necessity. We do however, live in a society where we are surrounded by an abundance of vegan foods, so morally this argument proves nothing. By creating an environment or a situation where every choice or possibility is an unsavoury one, non-vegans are trying to find solace for the fact their diet causes unnecessary and unjustifiable suffering to another living being. The desert island excuse is a way of reaffirming the myth that we need to eat animals to survive by creating an extreme situation with no satisfactory moral choices, and then transposing the conduct that one would find acceptable to commit on a desert island into everyday society. In essence it comes down to this, none of us are stranded on a desert island so the excuse is redundant and there is no moral correlation between killing an animal out of necessity in a life or death situation and killing an animal for nothing other than greed and selfish desire. The real question and the question you should ask the non-vegan you are in conversation with is, “why would you allow the destruction of our planet to continue, the needless slaughter of innocent animals to continue, the death of starving children to continue and the deterioration of your own health to continue when it is entirely unnecessary?” .",https://www.youtube.com/watch?v=eqAiCOzHAPY&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=19
Being Vegetarian is Enough,"When I was a vegetarian I was actually guilty of thinking this for a time before I turned vegan, I thought I had cut out supporting the murder of animals from my diet and that I didn’t need to go to vegan. The problem with this excuse is that even though most vegetarians cut out animal flesh for ethical reasons they are still hugely unaware of the atrocities committed to animals and don’t know the full extent of the ways that we exploit animals, I know that I certainly wasn’t aware. I became a vegetarian believing that animals shouldn’t die for food but I came to this conclusion without researching anything into the slaughter or treatment of animals. I hadn’t watched any slaughterhouse footage and I didn’t feel the need to because in my eyes I was no longer contributing to those systems of violence. I, like many others, was under the illusion that free-range eggs were ethical and that the treatment of dairy cows was humane. I never considered that female cows needed to give birth to produce milk, which really shows the power of the dairy industry and the propaganda that they feed to us. I remember even thinking that it isn’t necessary to become a vegan. I was very wrong. By being a vegetarian we still contribute to the needless torture, abuse and slaughter of animals. Being vegetarian quite simply isn’t enough, especially if the person believes that they are an ethical person. In the egg industry male chicks are a useless byproduct and they serve no use to the industry. So as soon as they are hatched they are thrown by the thousands into industrial grinders where they are minced apart, or they are gassed alive. These are new born babies and their first and only experience of life is being killed. Think of the confusion and fear these chicks feel as they are callously mistreated, thrown onto a conveyor belt and dropped into a grinder or into a machine designed to gas them to death. It’s so important to emphasise that all male chicks are killed regardless of what system of egg production it is. This happens in caged, free-range and organic facilities. Tell people that if they eat eggs they are by default paying for the murder of baby chicks. You can do this by saying something like, “what do you think happens to the male chicks in the egg industry, bear in mind that they are of a different breed to chickens raised for meat and are not suitable to be reared for their flesh?”. Furthermore, if people bring up free-range eggs, ask them “do you know what a free range egg farm looks like?”. You could even go so far as to ask, “do you not think free range could be a marketing ploy to make you buy a product with an eased conscience?”. Remember, free-range eggs still come at the use and abuse of hens. They still often have their beaks trimmed and even though legally they have to have access to the outdoors, many never leave the barn and are unable to access sunlight or fresh air in their entire lives. Even in free-range barns, hens only have on average the space of an iPad each and are crammed together, forced to stand on top of one another. In fact, farmers can legally house 16,000 birds per barn in the UK, which means they can legally house 9 birds per square metre of space. Many hens can’t cope with the stress of being genetically modified to produce 300 eggs per year instead of the 10 - 20 they would naturally, leading to them becoming malnourished and sick with diseases such as osteoporosis. In fact it is reported that more than 45% of egg laying hens break a bone at some point during their lives (http://www.landofhopeandglory.org/facts). Cannibalism is also a big problem on egg farms, with ill and dead birds being pecked at by their fellow birds. After the hens are spent, normally after 72 weeks, they are thrown into crates and are driven to a slaughterhouse, where they are then hung upside down and their throats are slit. Some hens survive this ordeal and are submerged in boiling hot water still alive and are boiled to death. The dairy industry is equally disgusting, like male chicks, newborn male calves are useless to dairy farmers and so they are taken away from their mothers normally within 24 - 72 hours of birth, some are even shot, killed and discarded immediately. The ones that are not shot will either be raised for veal, or they’ll be sold into the beef industry and raised for their flesh. The male calves that are slaughtered for veal are hung upside down and have their throats slit when they are still babies, the veal industry would not exist if it wasn’t for the dairy industry. Furthermore, like humans, cows only produce milk when they have given birth so female cows are forcibly impregnated using a process called artificial insemination in order to make them pregnant. If the calf is female she will also be taken from her mother only a few hours after being born. When people mention dairy I always like to ask, “why do you think a cow produces milk?” - as so many people I speak to simply don’t know why. You can also ask people, “what do you think happens to the calves if we’re drinking the milk that’s made for them?”. Or, “what do you think happens to the male calves in the dairy industry as they don’t produce any milk?”. Dairy cows have also been selectively bred to produce up to 10 times more milk than they would naturally. This overuse of their udders leads to painful infections such as mastitis, which can also cause pus and blood to be filtered into the milk that humans then drink. When they become too weak, or are unable to bear anymore children or produce anymore milk, they are taken to the slaughterhouse, where their throats are slit and they are left to bleed to death so that their flesh can be used for cheap meat products. Trapped in a hellish cycle of forced impregnation and forced lactation, repeatedly abused and exploited by the farmers, dairy cows, who in nature can live up to 25 years, die normally after only 4 to 5. For me this is one of the easiest ways to convince an ethical vegetarian, just explain to them that all the animals in the egg and dairy industries end up in the slaughterhouse. You should also explain the suffering animals endure in the clothing, entertainment and cosmetic industries, as vegetarians often support these systems too (I was a vegetarian that wore leather and went to the zoo). With dairy I always like to ask things along the lines of, “don’t you think it’s strange that we drink the milk from another species of animal, whose milk is actually meant for their babies and not for us?”. Or, “would you ever suckle on the udders of a cow yourself?”. Or, “would you ever drink pig milk, or rat milk?”. Now obviously being vegetarian still contributes massively to the suffering of animals, but many vegetarians are simply not aware of this, so any conversation with a vegetarian is a great opportunity for spreading veganism.",https://www.youtube.com/watch?v=uWna6-niYEg&list=PL03LZR09P2gQJyBgHk_XE8gbj8j9uFs8G&index=20
